discord channel,solvency category,address,name,symbol,decimals,chainId,extensions/superTokenInfo/type,extensions/superTokenInfo/underlyingTokenAddress,extensions/bridgeInfo/1/tokenAddress,extensions/bridgeInfo/10/tokenAddress,extensions/bridgeInfo/100/tokenAddress,extensions/bridgeInfo/137/tokenAddress,extensions/bridgeInfo/42161/tokenAddress,logoURI,tags/0,extensions/bridgeInfo/56/tokenAddress,extensions/bridgeInfo/43113/tokenAddress,extensions/bridgeInfo/5/tokenAddress,extensions/bridgeInfo/69/tokenAddress,extensions/bridgeInfo/80001/tokenAddress,extensions/bridgeInfo/421611/tokenAddress,tags/1,extensions/bridgeInfo/43114/tokenAddress
,B,0xb25e20de2f2ebb4cffd4d16a55c7b395e8a94762,Request,REQ,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/req/icon.svg,underlying,,,,,,,,
,B,0x3e70e15c189e1ffe8ff44d713605528dc1701b63,Streaming IbAlluo BTC,StIbAlluoBTC,18,137,Wrapper,0xf272ff86c86529504f0d074b210e95fc4cfcdce2,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuobtc/icon.svg,supertoken,,,,,,,,
,B,0xf272ff86c86529504f0d074b210e95fc4cfcdce2,Interest Bearing Alluo BTC,IbAlluoBTC,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuobtc/icon.svg,underlying,,,,,,,,
,B,0x49765f8fcf0a1cd4f98da906f0974a9085d43e51,Super XSGD,XSGDx,18,137,Wrapper,0xdc3326e71d45186f113a2f448984ca0e8d201995,,,,,,,supertoken,,,,,,,,
,B,0xdc3326e71d45186f113a2f448984ca0e8d201995,XSGD,XSGD,6,137,,,,,,,,,underlying,,,,,,,,
,B,0x4bde23854e7c81218463f6c8f331b46144e98eac,Super jEUR,jEURx,18,137,Wrapper,0x4e3decbb3645551b8a19f0ea1678079fcb33fb4c,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jeur/icon.svg,supertoken,,,,,,,,
,B,0x4e3decbb3645551b8a19f0ea1678079fcb33fb4c,Jarvis Synthetic Euro,jEUR,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jeur/icon.svg,underlying,,,,,,,,
,B,0x5d6fdc854b46e8b237bd2ccc2714cfa3d18cf58e,Super Alongside Crypto Market Index,AMKTx,18,137,Wrapper,0xb87904db461005fc716a6bf9f2d451c33b10b80b,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/amkt/icon.png,supertoken,,,,,,,,
,B,0xb87904db461005fc716a6bf9f2d451c33b10b80b,Alongside Crypto Market Index (PoS),AMKT,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/amkt/icon.png,underlying,,,,,,,,
,B,0x5e31d5bdd6c87edff8659d9ead9ce0013fb47184,Super EUROe Stablecoin,EUROex,18,137,Wrapper,0x820802fa8a99901f52e39acd21177b0be6ee2974,,,,,0x95f1ee4cb6dc16136a79d367a010add361e5192c,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/euroe/icon.svg,supertoken,,,,,,,,0x6af916e2001bc4935e6d2f256363ed54eb8e20e0
,B,0x820802fa8a99901f52e39acd21177b0be6ee2974,EUROe Stablecoin,EUROe,6,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/euroe/icon.svg,underlying,,,,,,,,
,B,0x6328c1c2e258a314bdac5227e9c7d212312297ad,Super jGBP,jGBPx,18,137,Wrapper,0x767058f11800fba6a682e73a6e79ec5eb74fac8c,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jgbp/icon.png,supertoken,,,,,,,,
,B,0x767058f11800fba6a682e73a6e79ec5eb74fac8c,Jarvis Synthetic British Pound,jGBP,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jgbp/icon.png,underlying,,,,,,,,
,B,0x64059efad287b57d8df9c313d56f6c1a5c945b94,Super jMXN,jMXNx,18,137,Wrapper,0xbd1fe73e1f12bd2bc237de9b626f056f21f86427,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jmxn/icon.svg,supertoken,,,,,,,,
,B,0xbd1fe73e1f12bd2bc237de9b626f056f21f86427,Jarvis Synthetic Mexican Peso,jMXN,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jmxn/icon.svg,underlying,,,,,,,,
,B,0x673d41ebc2b499d3545e5a0309124cd94eda3fb0,Super Slingshot,SLINGx,18,137,Wrapper,0xfc9fa9771145fbb98d15c8c2cc94b837a56d554c,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sling/icon.png,supertoken,,,,,,,,
,B,0xfc9fa9771145fbb98d15c8c2cc94b837a56d554c,Slingshot,SLING,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sling/icon.png,underlying,,,,,,,,
,B,0x72a9bae5ce6de9816aadcbc24daa09f5d169a980,Monerium EUR emoney,EURex,18,137,Wrapper,0x18ec0a6e18e5bc3784fdd3a3634b31245ab704f6,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/eure/icon.svg,supertoken,,,,,0x9b5475182c65b88dbc5f452204d181e1ae919a1d,,,
,B,0x18ec0a6e18e5bc3784fdd3a3634b31245ab704f6,Monerium EUR emoney,EURe,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/eure/icon.svg,underlying,,,,,,,,
,B,0x782b2725593b18c8453568f3ffb2645b6cb5033e,Super jCAD,jCADx,18,137,Wrapper,0x8ca194a3b22077359b5732de53373d4afc11dee3,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jcad/icon.png,supertoken,,,,,,,,
,B,0x8ca194a3b22077359b5732de53373d4afc11dee3,Jarvis Synthetic Canadian Dollar,jCAD,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jcad/icon.png,underlying,,,,,,,,
,B,0x7893304db2c9e5dab18fd5b41855ea5a40fb070d,Super jBGN,jBGNx,18,137,Wrapper,0x60e91fc3a60362ca44aea0263dbc4b96302f6ade,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jbgn/icon.png,supertoken,,,,,,,,
,B,0x60e91fc3a60362ca44aea0263dbc4b96302f6ade,Jarvis Synthetic Bulgarian Lev,jBGN,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jbgn/icon.png,underlying,,,,,,,,
,B,0x7d35eab5f5fdf6b458b18c29d0d61092835f9e99,Super Signal Token,SIGNALx,18,137,Wrapper,0x9b532ffa57631d77163be75e965e6adfc3b81510,,,,,,,supertoken,,,,,,,,
,B,0x9b532ffa57631d77163be75e965e6adfc3b81510,RADAR,SIGNAL,18,137,,,,,,,,,underlying,,,,,,,,
,B,0x7f078f02a77e91e67ee592faed23d1cfcb390a60,Super Crosschain IOTX,CIOTXx,18,137,Wrapper,0x300211def2a644b036a9bdd3e58159bb2074d388,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/ciotx/icon.svg,supertoken,,,,,,,,
,B,0x300211def2a644b036a9bdd3e58159bb2074d388,Crosschain IOTX,CIOTX,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/ciotx/icon.svg,underlying,,,,,,,,
,B,0x8c9eada20fed455ae2a8f002a76dffe279a9d737,Super jXOF,jXOFx,18,137,Wrapper,0x4a1e068bc23faec08a5817a2a58258e3378d36f0,,,,,,,supertoken,,,,,,,,
,B,0x4a1e068bc23faec08a5817a2a58258e3378d36f0,Jarvis Synthetic Franc CFA (UEMOA),jXOF,18,137,,,,,,,,,underlying,,,,,,,,
,B,0x8ef4f0c0753048a39b4bc4eb3f545fdae00618b7,Super stake dao Curve.fi amDAI/amUSDC/a,sdam3CRVx,18,137,Wrapper,0x7d60f21072b585351dfd5e8b17109458d97ec120,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sdam3crv/icon.svg,supertoken,,,,,,,,
,B,0x7d60f21072b585351dfd5e8b17109458d97ec120,stake dao Curve.fi amDAI/amUSDC/amUSDT,sdam3CRV,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/sdam3crv/icon.svg,underlying,,,,,,,,
,B,0x9308a7116106269eb11834df494efd00d244cf8e,Astro Gold Lite,ALITE,18,137,Pure,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/alite/icon.svg,supertoken,,,,,,,,
,B,0x9556b40e816e2890fdaffb2ffd47f6493f240781,Super Kitty Party Reward Token (PoS),KPTx,18,137,Wrapper,0x7d369731e3d7f86417aa86ef4be26e309080bd2f,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/kpt/icon.svg,supertoken,,,,,,,,
,B,0x7d369731e3d7f86417aa86ef4be26e309080bd2f,Kitty Party Reward Token (PoS),KPT,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/kpt/icon.svg,underlying,,,,,,,,
,B,0x96eac3913bab431c28895f02cf5c56ad2dab8439,Super Curve DAO Token,CRVx,18,137,Wrapper,0x172370d5cd63279efa6d502dab29171933a610af,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/crv/icon.png,supertoken,,,,,,,,
,B,0x172370d5cd63279efa6d502dab29171933a610af,CRV (PoS),CRV,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/crv/icon.png,underlying,,,,,,,,
,B,0x992446b88a7e62c7235bd88108f44543c1887c1f,MAI (miMATIC),MAIx,18,137,Wrapper,0xa3fa99a148fa48d14ed51d610c367c61876997f1,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/mimatic/icon.svg,supertoken,,,,,,,,
,B,0xa3fa99a148fa48d14ed51d610c367c61876997f1,miMATIC,miMATIC,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/mimatic/icon.svg,underlying,,,,,,,,
,B,0xa1bd23b582c12c22e5e264a0a69847ca0ed9f2b0,Super ChainLink Token,LINKx,18,137,Wrapper,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/link/icon.png,supertoken,,,,,,,,
,B,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,ChainLink Token,LINK,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/link/icon.png,underlying,,,,,,,,
,B,0xab0b048e8b60eb9e8c7a2d46634326143393f2ea,Super mUSD,mUSDx,18,137,Wrapper,0xe840b73e5287865eec17d250bfb1536704b43b21,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/mstable-usd-polygon-pos/icon.png,supertoken,,,,,,,,
,B,0xe840b73e5287865eec17d250bfb1536704b43b21,mUSD,mStableUSD(PolygonP,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/mstable-usd-polygon-pos/icon.png,underlying,,,,,,,,
,B,0xad0ffbb4e45c42a45a6206383ce2adf9102cdcb9,Super jPHP,jPHPx,18,137,Wrapper,0x486880fb16408b47f928f472f57bec55ac6089d1,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jphp/icon.png,supertoken,,,,,,,,
,B,0x486880fb16408b47f928f472f57bec55ac6089d1,Jarvis Synthetic Philippine Peso,jPHP,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jphp/icon.png,underlying,,,,,,,,
,B,0xb0512060ee623a656da1f25686743474228ba0e6,Super APWine Token (PoS),APWx,18,137,Wrapper,0x6c0ab120dbd11ba701aff6748568311668f63fe0,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/apw/icon.svg,supertoken,,,,,,,,
,B,0x6c0ab120dbd11ba701aff6748568311668f63fe0,APWine Token (PoS),APW,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/apw/icon.svg,underlying,,,,,,,,
,B,0xb63e38d21b31719e6df314d3d2c351df0d4a9162,Super Idle (PoS),IDLEx,18,137,Wrapper,0xc25351811983818c9fe6d8c580531819c8ade90f,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/idle/icon.png,supertoken,,,,,,,,
,B,0xc25351811983818c9fe6d8c580531819c8ade90f,Idle (PoS),IDLE,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/idle/icon.png,underlying,,,,,,,,
,B,0xb683fb34a77c06931ba62d804252d1f60596a36a,Super Spork,SPORKx,18,137,Wrapper,0x9ca6a77c8b38159fd2da9bd25bc3e259c33f5e39,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/spork/icon.png,supertoken,,,,,,,,
,B,0x9ca6a77c8b38159fd2da9bd25bc3e259c33f5e39,The SporkDAO Token (PoS),SPORK,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/spork/icon.png,underlying,,,,,,,,
,B,0xbd80cfa9d93a87d1bb895f810ea348e496611cd4,Own a fraction,FRACTION,18,137,Pure,,,0xbd80cfa9d93a87d1bb895f810ea348e496611cd4,0x2bf2ba13735160624a0feae98f6ac8f70885ea61,,0x2bf2ba13735160624a0feae98f6ac8f70885ea61,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/fraction/icon.svg,supertoken,0xbd80cfa9d93a87d1bb895f810ea348e496611cd4,,,,,,,0xbd80cfa9d93a87d1bb895f810ea348e496611cd4
,B,0xc0b2983a17573660053beeed6fdb1053107cf387,Minerva Wallet SuperToken,MIVA,18,137,Pure,,,,0x63e62989d9eb2d37dfdb1f93a22f063635b07d51,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/miva/icon.svg,supertoken,,,,,,,,
,B,0xcae73e9eee8a01b8b7f94b59133e3821f21470ab,Stacker Ventures Token,STACKx,18,137,Wrapper,0xccbe9b810d6574701d324fd6dbe0a1b68f9d5bf7,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/stack/icon.svg,supertoken,,,,,,,,
,B,0xccbe9b810d6574701d324fd6dbe0a1b68f9d5bf7,Stacker Ventures Token (PoS),STACK,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/stack/icon.svg,underlying,,,,,,,,
,B,0xcb5676568febb4e4f0dca9407318836e7a973183,Super Instadapp,INSTx,18,137,Wrapper,0xf50d05a1402d0adafa880d36050736f9f6ee7dee,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/inst/icon.svg,supertoken,,,,,,,,
,B,0xf50d05a1402d0adafa880d36050736f9f6ee7dee,Instadapp (PoS),INST,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/inst/icon.svg,underlying,,,,,,,,
,B,0xcf75b3b2d305690f4d70d8aeaa36e9f7813e806d,Super jXAF,jXAFx,18,137,Wrapper,0x98fab5d1366de24f152ea683a1f23338351c47ea,,,,,,,supertoken,,,,,,,,
,B,0x98fab5d1366de24f152ea683a1f23338351c47ea,Jarvis Synthetic Franc CFA (CEMAC),jXAF,18,137,,,,,,,,,underlying,,,,,,,,
,B,0xd98a3eabb78a759868d5a35677ffa99a78f33ec7,Super Artizen Token,ARTx,18,137,Wrapper,0xd7f3aac7557c213b035c19bd89bd693396acccd6,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/art/icon.svg,supertoken,,,,,,,,
,B,0xd7f3aac7557c213b035c19bd89bd693396acccd6,Artizen Token,ART,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/art/icon.svg,underlying,,,,,,,,
,B,0xe127d2d7b2ce51130429e32d22d908e8d96a3247,Super jSGD,jSGDx,18,137,Wrapper,0xa926db7a4cc0cb1736d5ac60495ca8eb7214b503,,,,,,,supertoken,,,,,,,,
,B,0xa926db7a4cc0cb1736d5ac60495ca8eb7214b503,Jarvis Synthetic Singapore Dollar,jSGD,18,137,,,,,,,,,underlying,,,,,,,,
,B,0xe199f1b01dd3e8a1c43b62279feb20547a2eb3ef,Streaming IbAlluo EUR,StIbAlluoEUR,18,137,Wrapper,0xc9d8556645853c465d1d5e7d2c81a0031f0b8a92,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuoeur/icon.svg,supertoken,,,,,,,,
,B,0xc9d8556645853c465d1d5e7d2c81a0031f0b8a92,Interest Bearing Alluo EUR,IbAlluoEUR,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuoeur/icon.svg,underlying,,,,,,,,
,B,0xe1c042c91fa08875323e57978c9b9fb413297cf2,Super IoTeX,IOTXx,18,137,Wrapper,0xf6372cdb9c1d3674e83842e3800f2a62ac9f3c66,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iotx/icon.svg,supertoken,,,,,,,,
,B,0xf6372cdb9c1d3674e83842e3800f2a62ac9f3c66,IoTeX Network (PoS),IOTX,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iotx/icon.svg,underlying,,,,,,,,
,B,0xe1ca10e6a10c0f72b74df6b7339912babfb1f8b5,superQI,QIx,18,137,Wrapper,0x580a84c73811e1839f75d86d75d88cca0c241ff4,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/qi/icon.svg,supertoken,,,,,,,,
,B,0x580a84c73811e1839f75d86d75d88cca0c241ff4,Qi Dao,QI,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/qi/icon.svg,underlying,,,,,,,,
,B,0xe2d04ab74eed9627c828b3fc10e5fc96fae70348,Super jCHF,jCHFx,18,137,Wrapper,0xbd1463f02f61676d53fd183c2b19282bff93d099,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jchf/icon.svg,supertoken,,,,,,,,
,B,0xbd1463f02f61676d53fd183c2b19282bff93d099,Jarvis Synthetic Swiss Franc,jCHF,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jchf/icon.svg,underlying,,,,,,,,
,B,0xe9e759b969b991f2bfae84308385405b9ab01541,Streaming IbAlluo USD,StIbAlluoUSD,18,137,Wrapper,0xc2dbaaea2efa47ebda3e572aa0e55b742e408bf6,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuousd/icon.svg,supertoken,,,,,,,,
,B,0xc2dbaaea2efa47ebda3e572aa0e55b742e408bf6,Interest Bearing Alluo USD,IbAlluoUSD,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/iballuousd/icon.svg,underlying,,,,,,,,
,B,0xeb5748f9798b11af79f892f344f585e3a88aa784,Super IdleWETH [Best yield],idleWETHx,18,137,Wrapper,0xfda25d931258df948ffecb66b5518299df6527c4,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/idlewethyield/icon.svg,supertoken,,,,,,,,
,B,0xfda25d931258df948ffecb66b5518299df6527c4,IdleWETH [Best yield],idleWETHYield,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/idlewethyield/icon.svg,underlying,,,,,,,,
,B,0xfac83774854237b6e31c4b051b91015e403956d3,Astro Gold,AGOLD,18,137,Wrapper,0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/agold/icon.svg,supertoken,,,,,,,,
,B,0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe,PlanetIX,IXT,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/agold/icon.svg,underlying,,,,,,,,
,B,0xfbb291570de4b87353b1e0f586df97a1ed856470,Super JPY Coin (PoS),JPYCx,18,137,Wrapper,0x6ae7dfc73e0dde2aa99ac063dcf7e8a63265108c,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jpyc/icon.svg,supertoken,,,,,,,,
,B,0x6ae7dfc73e0dde2aa99ac063dcf7e8a63265108c,JPY Coin (PoS),JPYC,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/jpyc/icon.svg,underlying,,,,,,,,
,B,0xfd0577c4707367ff9b637f219388919d3be37592,Super Gains Network,GNSx,18,137,Wrapper,0xe5417af564e4bfda1c483642db72007871397896,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/gns/icon.png,supertoken,,,,,,,,
,B,0xe5417af564e4bfda1c483642db72007871397896,Gains Network,GNS,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/gns/icon.png,underlying,,,,,,,,
,B,0x1bd951a9c9a5ec665abef684425f025dc8738cca,Super Seed (PoS),SEEDx,18,137,Wrapper,0xeaecc18198a475c921b24b8a6c1c1f0f5f3f7ea0,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/seed/icon.png,supertoken,,,,,,,,
,B,0xeaecc18198a475c921b24b8a6c1c1f0f5f3f7ea0,Seed (PoS),SEED,18,137,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/seed/icon.png,underlying,,,,,,,,
,C,0xa60c5bebccdb9738f63891bbdd7fec3e762f9098,Super JoeToken,JOEx,18,43114,Wrapper,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/joe/icon.png,supertoken,,,,,,,,
,C,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JoeToken,JOE,18,43114,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/joe/icon.png,underlying,,,,,,,,
,C,0x00d05eed85bad962ba5237dd4afff12004455a8a,Super fUSDC Fake Token,fUSDCx,18,43113,Wrapper,0x37a024d7f9ea1c7ebb658f5a14caeddd30f212b7,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,supertoken,,,0x8ae68021f6170e5a766be613cea0d75236ecca9a,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,0x42bb40bf79730451b11f6de1cba222f17b87afd7,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,testnet,
,C,0x37a024d7f9ea1c7ebb658f5a14caeddd30f212b7,fUSDC Fake Token,fUSDC,18,43113,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,underlying,,,,,,,testnet,
,C,0x232a9cf3ded0f9f708099eb0cb8ed56313c02a4b,Super fTUSD Fake Token,fTUSDx,18,43113,Wrapper,0x2616c0ab36cac1e6df7f79ae7c3e297d579fe547,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,supertoken,,,0x95697ec24439e3eb7ba588c7b279b9b369236941,0x675be78ed16cabe47f6d9f816d615c3d6d740508,0x918e0d5c96cac79674e2d38066651212be3c9c48,0x675be78ed16cabe47f6d9f816d615c3d6d740508,testnet,
,C,0x2616c0ab36cac1e6df7f79ae7c3e297d579fe547,fTUSD Fake Token,fTUSD,18,43113,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,underlying,,,,,,,testnet,
,C,0x24f3631dbbf6880c684c5e59578c21194e285baf,Super fDAI Fake Token,fDAIx,18,43113,Wrapper,0x3b526b50709a5551030673be284bc9c1e38351ac,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,supertoken,,,0xf2d68898557ccb2cf4c10c3ef2b034b2a69dad00,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,0x5d8b4c2554aeb7e86f387b4d6c00ac33499ed01f,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,testnet,
,C,0x3b526b50709a5551030673be284bc9c1e38351ac,fDAI Fake Token,fDAI,18,43113,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,underlying,,,,,,,testnet,
,C,0xffd0f6d73ee52c68bf1b01c8afa2529c97ca17f3,Super AVAX,AVAXx,18,43113,Native Asset,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/avax/icon.svg,supertoken,,,,,,,testnet,0xbe916845d8678b5d2f7ad79525a62d7c08abba7e
,C,0x675be78ed16cabe47f6d9f816d615c3d6d740508,Super fTUSD Fake Token,fTUSDx,18,421611,Wrapper,0x4e89088cd14064f38e5b2f309cfab9c864f9a8e6,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,supertoken,,0x232a9cf3ded0f9f708099eb0cb8ed56313c02a4b,0x95697ec24439e3eb7ba588c7b279b9b369236941,0x675be78ed16cabe47f6d9f816d615c3d6d740508,0x918e0d5c96cac79674e2d38066651212be3c9c48,,testnet,
,C,0x4e89088cd14064f38e5b2f309cfab9c864f9a8e6,fTUSD Fake Token,fTUSD,18,421611,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/tusd/icon.svg,underlying,,,,,,,testnet,
,C,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,Super fUSDC Fake Token,fUSDCx,18,421611,Wrapper,0xc67a95df1fc3cbeff3be969db36a73d5259b7654,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,supertoken,,0x00d05eed85bad962ba5237dd4afff12004455a8a,0x8ae68021f6170e5a766be613cea0d75236ecca9a,0xa4fd433d8c9956e842a78cac26700a07f33f53ff,0x42bb40bf79730451b11f6de1cba222f17b87afd7,,testnet,
,C,0xc67a95df1fc3cbeff3be969db36a73d5259b7654,fUSDC Fake Token,fUSDC,18,421611,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/usdc/icon.svg,underlying,,,,,,,testnet,
,C,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,Super fDAI Fake Token,fDAIx,18,421611,Wrapper,0xd0de1486f69495d49c02d8f541b7dadf9cf5cd91,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,supertoken,,0x24f3631dbbf6880c684c5e59578c21194e285baf,0xf2d68898557ccb2cf4c10c3ef2b034b2a69dad00,0xac7a5cf2e0a6db31456572871ee33eb6212014a9,0x5d8b4c2554aeb7e86f387b4d6c00ac33499ed01f,,testnet,
,C,0xd0de1486f69495d49c02d8f541b7dadf9cf5cd91,fDAI Fake Token,fDAI,18,421611,,,,,,,,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/dai/icon.svg,underlying,,,,,,,testnet,
,C,0xe01f8743677da897f4e7de9073b57bf034fc2433,Super ETH,ETHx,18,421611,Native Asset,,0xc22bea0be9872d8b7b3933cec70ece4d53a900da,0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d,0x9757d68a4273635c69d93b84ee3cdac2304dd467,0x27e1e4e6bc79d93032abef01025811b7e4727e85,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,https://raw.githubusercontent.com/superfluid-finance/assets/master/public/tokens/eth/icon.svg,supertoken,,,0x5943f705abb6834cad767e6e4bb258bc48d9c947,0xe01f8743677da897f4e7de9073b57bf034fc2433,,,testnet,
